policy,seed,subset,site,rows,model_error,reference_error,absolute_harm,gain_percent,model_p95,model_p99,reference_p95,status
damped_velocity_005__aggregate_unary,43,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_unary,43,positive_easy,coupa,11220,2.150144348770995,2.2054217761071366,-0.05527742733614183,2.506433369571326,5.396383450958016,6.09306025235866,5.688593111585037,defined
damped_velocity_005__aggregate_unary,43,positive_easy,deathCircle,4581,2.660847799032845,2.6720498000786166,-0.011202001045771404,0.41922875260190784,4.732736715509728,4.984307451365572,4.73875633966901,defined
damped_velocity_005__aggregate_unary,43,positive_easy,gates,2923,2.8117584138558493,2.8291753670221667,-0.017416953166317306,0.6156194264001935,5.039786604232743,5.232305740518494,5.050768113241588,defined
damped_velocity_005__aggregate_unary,43,positive_easy,hyang,19679,2.6447297329624764,2.6604463533503466,-0.01571662038787025,0.5907512612715493,5.08164943701378,5.293633486685615,5.0852898573061935,defined
damped_velocity_005__aggregate_unary,43,hard,coupa,4416,42.32851735833064,42.671640735975274,-0.3431233776446305,0.8041016743828955,82.70627702519607,117.35792988987728,83.68020660994014,defined
damped_velocity_005__aggregate_unary,43,hard,deathCircle,12715,56.040776972160174,56.32319009010599,-0.2824131179458149,0.5014153450719094,130.65040748655184,384.3017765189178,131.7154986698712,defined
damped_velocity_005__aggregate_unary,43,hard,gates,6404,44.9680907710051,45.072436876713674,-0.10434610570857217,0.23150757522605314,99.8212550625445,162.71421020469313,100.44817818608435,defined
damped_velocity_005__aggregate_unary,43,hard,hyang,18309,43.72128285009204,44.16203406081268,-0.4407512107206415,0.99803195231839,87.29977602369196,155.20798662617324,88.51562033239446,defined
damped_velocity_005__aggregate_joint,17,all,coupa,27778,11.69007485647203,11.908205875359586,-0.21813101888755604,1.8317706392607103,45.02391362202833,77.338749305662,45.2720158430477,defined
damped_velocity_005__aggregate_joint,17,all,deathCircle,35760,24.65850487404294,24.81068191340851,-0.1521770393655686,0.6133529094310308,73.72806991168633,186.71668884635787,74.1003428865828,defined
damped_velocity_005__aggregate_joint,17,all,gates,20236,19.69333489036706,19.761524366102755,-0.06818947573569645,0.3450618204973277,63.41479671046864,118.39606478902576,63.51413075556157,defined
damped_velocity_005__aggregate_joint,17,all,hyang,89183,15.780385736953885,15.923360932222653,-0.14297519526876812,0.8978958391845704,48.49146866250118,87.94978962293523,48.7622634939038,defined
damped_velocity_005__aggregate_joint,17,complete,coupa,24834,11.672680699881798,11.91138462404965,-0.2387039241678508,2.003998121980688,46.41749366701217,79.28038697356303,46.686806643226895,defined
damped_velocity_005__aggregate_joint,17,complete,deathCircle,27394,27.236870937049364,27.410282071573928,-0.1734111345245637,0.6326499452714573,76.50828704678025,186.96553273984352,77.00976659652929,defined
damped_velocity_005__aggregate_joint,17,complete,gates,15281,21.77057770550961,21.857657394899473,-0.08707968938986355,0.39839442908544687,67.10542548750762,120.59292867319334,67.08977164913256,defined
damped_velocity_005__aggregate_joint,17,complete,hyang,76409,16.715326611794072,16.87458958863734,-0.15926297684326585,0.9438035574536707,50.470582210042224,89.87675474497081,51.00479833178511,defined
damped_velocity_005__aggregate_joint,17,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,17,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,17,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,17,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,17,positive_easy,coupa,11220,2.1521252442871686,2.2054217761071366,-0.053296531819968074,2.4166140190219565,5.405336232760258,6.09306025235866,5.688593111585037,defined
damped_velocity_005__aggregate_joint,17,positive_easy,deathCircle,4581,2.6625147626055297,2.6720498000786166,-0.009535037473086927,0.3568435540687309,4.735609771421344,4.984307451365572,4.73875633966901,defined
damped_velocity_005__aggregate_joint,17,positive_easy,gates,2923,2.8109344841120665,2.8291753670221667,-0.018240882910100176,0.6447420376524571,5.044257999162357,5.234642326724731,5.050768113241588,defined
damped_velocity_005__aggregate_joint,17,positive_easy,hyang,19679,2.645877160000754,2.6604463533503466,-0.014569193349592613,0.5476221436017781,5.082350540258158,5.295911397744046,5.0852898573061935,defined
damped_velocity_005__aggregate_joint,17,hard,coupa,4416,42.32093523373037,42.671640735975274,-0.3507055022449066,0.8218702074636597,82.35293523400367,117.35792988987728,83.68020660994014,defined
damped_velocity_005__aggregate_joint,17,hard,deathCircle,12715,56.04039039279016,56.32319009010599,-0.28279969731583066,0.502101704224156,130.6830192975785,384.3017765189178,131.7154986698712,defined
damped_velocity_005__aggregate_joint,17,hard,gates,6404,44.99438080845279,45.072436876713674,-0.07805606826088507,0.17317916152257418,99.8212550625445,162.71421020469313,100.44817818608435,defined
damped_velocity_005__aggregate_joint,17,hard,hyang,18309,43.70992336282893,44.16203406081268,-0.45211069798374837,1.0237542441119851,87.2885360232135,154.92999396160792,88.51562033239446,defined
damped_velocity_005__aggregate_joint,29,all,coupa,27778,11.687970750623599,11.908205875359586,-0.2202351247359875,1.8494400167509473,45.01214664198421,77.338749305662,45.2720158430477,defined
damped_velocity_005__aggregate_joint,29,all,deathCircle,35760,24.661887334987846,24.81068191340851,-0.14879457842066302,0.5997198260812353,73.71910655172526,186.71668884635787,74.1003428865828,defined
damped_velocity_005__aggregate_joint,29,all,gates,20236,19.690182771366057,19.761524366102755,-0.07134159473669754,0.36101260922497547,63.2465241724657,118.76769332822042,63.51413075556157,defined
damped_velocity_005__aggregate_joint,29,all,hyang,89183,15.792909141405367,15.923360932222653,-0.1304517908172862,0.8192478420388172,48.484909582774584,87.9143879633265,48.7622634939038,defined
damped_velocity_005__aggregate_joint,29,complete,coupa,24834,11.673883181342264,11.91138462404965,-0.23750144270738538,1.993902893773225,46.40232037997589,79.28038697356303,46.686806643226895,defined
damped_velocity_005__aggregate_joint,29,complete,deathCircle,27394,27.24172413781907,27.410282071573928,-0.16855793375485817,0.6149441779355613,76.5569021592203,186.96553273984352,77.00976659652929,defined
damped_velocity_005__aggregate_joint,29,complete,gates,15281,21.767599526967714,21.857657394899473,-0.0900578679317583,0.41201976179191524,67.08977164913256,120.81821716576464,67.08977164913256,defined
damped_velocity_005__aggregate_joint,29,complete,hyang,76409,16.727264135579226,16.87458958863734,-0.1473254530581123,0.8730609552561552,50.470582210042224,89.83476626443544,51.00479833178511,defined
damped_velocity_005__aggregate_joint,29,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,29,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,29,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,29,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,29,positive_easy,coupa,11220,2.151076708519498,2.2054217761071366,-0.054345067587638685,2.4641575673368443,5.397834265490242,6.0832249686957685,5.688593111585037,defined
damped_velocity_005__aggregate_joint,29,positive_easy,deathCircle,4581,2.6604615240666307,2.6720498000786166,-0.011588276011985865,0.4336848816082983,4.737530695519488,4.984307451365572,4.73875633966901,defined
damped_velocity_005__aggregate_joint,29,positive_easy,gates,2923,2.8118851471204627,2.8291753670221667,-0.017290219901703985,0.6111399138860274,5.044257999162357,5.236602226007699,5.050768113241588,defined
damped_velocity_005__aggregate_joint,29,positive_easy,hyang,19679,2.643035882936463,2.6604463533503466,-0.017410470413883772,0.6544191500782781,5.080653761833836,5.2931779090880084,5.0852898573061935,defined
damped_velocity_005__aggregate_joint,29,hard,coupa,4416,42.31420678465008,42.671640735975274,-0.3574339513251914,0.8376381717702497,82.35293523400367,116.85376875446558,83.68020660994014,defined
damped_velocity_005__aggregate_joint,29,hard,deathCircle,12715,56.0563505601473,56.32319009010599,-0.26683952995868765,0.473764943945465,130.75751638548476,384.3017765189178,131.7154986698712,defined
damped_velocity_005__aggregate_joint,29,hard,gates,6404,44.97773159510949,45.072436876713674,-0.09470528160418468,0.21011795271516087,100.01587529715304,162.71421020469313,100.44817818608435,defined
damped_velocity_005__aggregate_joint,29,hard,hyang,18309,43.77199482471873,44.16203406081268,-0.39003923609394775,0.8832003425314428,87.2885360232135,155.37379982032198,88.51562033239446,defined
damped_velocity_005__aggregate_joint,43,all,coupa,27778,11.689872153816674,11.908205875359586,-0.21833372154291197,1.8334728491274044,45.01214664198421,77.37148699131585,45.2720158430477,defined
damped_velocity_005__aggregate_joint,43,all,deathCircle,35760,24.656126237989586,24.81068191340851,-0.1545556754189228,0.6229400544424224,73.65258347213259,186.71668884635787,74.1003428865828,defined
damped_velocity_005__aggregate_joint,43,all,gates,20236,19.68637363407016,19.761524366102755,-0.07515073203259348,0.3802881328401009,63.32265873765216,117.77977116886919,63.51413075556157,defined
damped_velocity_005__aggregate_joint,43,all,hyang,89183,15.782670656492076,15.923360932222653,-0.14069027573057724,0.8835463588963477,48.4413120853518,87.94978962293523,48.7622634939038,defined
damped_velocity_005__aggregate_joint,43,complete,coupa,24834,11.67564046779666,11.91138462404965,-0.2357441562529896,1.9791498947738684,46.38966377273759,79.53680181508658,46.686806643226895,defined
damped_velocity_005__aggregate_joint,43,complete,deathCircle,27394,27.23622183681154,27.410282071573928,-0.1740602347623863,0.6350180355965684,76.5569021592203,186.96553273984352,77.00976659652929,defined
damped_velocity_005__aggregate_joint,43,complete,gates,15281,21.76530243940127,21.857657394899473,-0.09235495549820172,0.4225290653505853,67.10542548750762,120.55985022672289,67.08977164913256,defined
damped_velocity_005__aggregate_joint,43,complete,hyang,76409,16.71653217527663,16.87458958863734,-0.15805741336070867,0.9366593038039772,50.36357124687453,89.94554754379313,51.00479833178511,defined
damped_velocity_005__aggregate_joint,43,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,43,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,43,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,43,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
damped_velocity_005__aggregate_joint,43,positive_easy,coupa,11220,2.1503424535878812,2.2054217761071366,-0.0550793225192554,2.49745074234633,5.396383450958016,6.09306025235866,5.688593111585037,defined
damped_velocity_005__aggregate_joint,43,positive_easy,deathCircle,4581,2.660847799032845,2.6720498000786166,-0.011202001045771404,0.41922875260190784,4.732736715509728,4.984307451365572,4.73875633966901,defined
damped_velocity_005__aggregate_joint,43,positive_easy,gates,2923,2.8117584138558493,2.8291753670221667,-0.017416953166317306,0.6156194264001935,5.039786604232743,5.232305740518494,5.050768113241588,defined
damped_velocity_005__aggregate_joint,43,positive_easy,hyang,19679,2.6447297329624764,2.6604463533503466,-0.01571662038787025,0.5907512612715493,5.08164943701378,5.293633486685615,5.0852898573061935,defined
damped_velocity_005__aggregate_joint,43,hard,coupa,4416,42.32851735833064,42.671640735975274,-0.3431233776446305,0.8041016743828955,82.70627702519607,117.35792988987728,83.68020660994014,defined
damped_velocity_005__aggregate_joint,43,hard,deathCircle,12715,56.040776972160174,56.32319009010599,-0.2824131179458149,0.5014153450719094,130.65040748655184,384.3017765189178,131.7154986698712,defined
damped_velocity_005__aggregate_joint,43,hard,gates,6404,44.9680907710051,45.072436876713674,-0.10434610570857217,0.23150757522605314,99.8212550625445,162.71421020469313,100.44817818608435,defined
damped_velocity_005__aggregate_joint,43,hard,hyang,18309,43.72128285009204,44.16203406081268,-0.4407512107206415,0.99803195231839,87.29977602369196,155.20798662617324,88.51562033239446,defined
transformer__floor,17,all,coupa,27778,11.908205875359586,11.908205875359586,0.0,0.0,45.2720158430477,77.69192946370413,45.2720158430477,defined
transformer__floor,17,all,deathCircle,35760,24.81068191340851,24.81068191340851,0.0,0.0,74.1003428865828,186.71668884635787,74.1003428865828,defined
transformer__floor,17,all,gates,20236,19.761524366102755,19.761524366102755,0.0,0.0,63.51413075556157,119.37381405539219,63.51413075556157,defined
transformer__floor,17,all,hyang,89183,15.923360932222653,15.923360932222653,0.0,0.0,48.7622634939038,89.31745547278106,48.7622634939038,defined
transformer__floor,17,complete,coupa,24834,11.91138462404965,11.91138462404965,0.0,0.0,46.686806643226895,80.40344616150492,46.686806643226895,defined
transformer__floor,17,complete,deathCircle,27394,27.410282071573928,27.410282071573928,0.0,0.0,77.00976659652929,186.96553273984352,77.00976659652929,defined
transformer__floor,17,complete,gates,15281,21.857657394899473,21.857657394899473,0.0,0.0,67.08977164913256,122.41314224932498,67.08977164913256,defined
transformer__floor,17,complete,hyang,76409,16.87458958863734,16.87458958863734,0.0,0.0,51.00479833178511,91.37704807716683,51.00479833178511,defined
transformer__floor,17,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__floor,17,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__floor,17,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__floor,17,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__floor,17,positive_easy,coupa,11220,2.2054217761071366,2.2054217761071366,0.0,0.0,5.688593111585037,6.125000007450581,5.688593111585037,defined
transformer__floor,17,positive_easy,deathCircle,4581,2.6720498000786166,2.6720498000786166,0.0,0.0,4.73875633966901,4.964727692325079,4.73875633966901,defined
transformer__floor,17,positive_easy,gates,2923,2.8291753670221667,2.8291753670221667,0.0,0.0,5.050768113241588,5.230939722866429,5.050768113241588,defined
transformer__floor,17,positive_easy,hyang,19679,2.6604463533503466,2.6604463533503466,0.0,0.0,5.0852898573061935,5.289945462088267,5.0852898573061935,defined
transformer__floor,17,hard,coupa,4416,42.671640735975274,42.671640735975274,0.0,0.0,83.68020660994014,117.51461239101063,83.68020660994014,defined
transformer__floor,17,hard,deathCircle,12715,56.32319009010599,56.32319009010599,0.0,0.0,131.7154986698712,384.3017765189178,131.7154986698712,defined
transformer__floor,17,hard,gates,6404,45.072436876713674,45.072436876713674,0.0,0.0,100.44817818608435,162.71421020469313,100.44817818608435,defined
transformer__floor,17,hard,hyang,18309,44.16203406081268,44.16203406081268,0.0,0.0,88.51562033239446,159.51821920567963,88.51562033239446,defined
transformer__floor,29,all,coupa,27778,11.908205875359586,11.908205875359586,0.0,0.0,45.2720158430477,77.69192946370413,45.2720158430477,defined
transformer__floor,29,all,deathCircle,35760,24.81068191340851,24.81068191340851,0.0,0.0,74.1003428865828,186.71668884635787,74.1003428865828,defined
